cleaned_review,sentiment,sentiment_category,tokenized_review
showing age hopefully update interiors soon let especially lasts hours cabin crew good helpful dinner ok breakfast grim board entertainment latest seat back usb points didnt work upside airlines fly route directly pricing reflects youre prepared lay better airlines,0.233333333,positive,"['showing', 'age', 'hopefully', 'update', 'interiors', 'soon', 'let', 'especially', 'lasts', 'hours', 'cabin', 'crew', 'good', 'helpful', 'dinner', 'ok', 'breakfast', 'grim', 'board', 'entertainment', 'latest', 'seat', 'back', 'usb', 'points', 'didnt', 'work', 'upside', 'airlines', 'fly', 'route', 'directly', 'pricing', 'reflects', 'youre', 'prepared', 'lay', 'better', 'airlines']"
credit flew singapore recently also back doha london experiences great service fantastic quality food entertainment left feeling got together previous average experiences definitely notice difference staff far approachable outgoing compared cold corporate middle eastern airline crews nice one great flights,0.127380952,positive,"['credit', 'flew', 'singapore', 'recently', 'also', 'back', 'doha', 'london', 'experiences', 'great', 'service', 'fantastic', 'quality', 'food', 'entertainment', 'left', 'feeling', 'got', 'together', 'previous', 'average', 'experiences', 'definitely', 'notice', 'difference', 'staff', 'far', 'approachable', 'outgoing', 'compared', 'cold', 'corporate', 'middle', 'eastern', 'airline', 'crews', 'nice', 'one', 'great', 'flights']"
check area premium classes gatwick nice queue arrived able drop bag quickly premium security gatwick fine delayed due nats issues member staff arriving lounge let know lounge nicevand comfortable excellent range food drinks drinks would expect food wise sandwiches soup pasta salads fruit spanish stew well turkey ham pies mashed potato roasted parsnips carrots gravy really good particularly nice see many options boarding pretty slow although gate crew good job keep well organised allow priority passengers board first well documented onboard experience terms seat europe business pretty poor line european carriers sadly said seat well padded comfortable adjustable headrest quite good board catering excellent quality lucky get preferred option roast turkey several people sat near werent lucky understand meal options may run meal options roast turkey trimmings vegetarian cottage pie chicken salad really stocking enough every passenger get proper meal failing allow order advance service stock meals people want eat whilst fully support desire minimise waste food cost people really really able get ideal meal option unfortunately one people affected reacted badly took cabin crew unacceptable also lost bit perspective serious situation actually cabin crew nice friendly professional little slow point detracting positive experience ground service gran canaria pretty poor priority bags clearly meant nothing bags coming priority mine came halfway bag delivery demonstrates poor delivery service fulfilling service promise customers overall though nice paid using avios complain,0.179462121,positive,"['check', 'area', 'premium', 'classes', 'gatwick', 'nice', 'queue', 'arrived', 'able', 'drop', 'bag', 'quickly', 'premium', 'security', 'gatwick', 'fine', 'delayed', 'due', 'nats', 'issues', 'member', 'staff', 'arriving', 'lounge', 'let', 'know', 'lounge', 'nicevand', 'comfortable', 'excellent', 'range', 'food', 'drinks', 'drinks', 'would', 'expect', 'food', 'wise', 'sandwiches', 'soup', 'pasta', 'salads', 'fruit', 'spanish', 'stew', 'well', 'turkey', 'ham', 'pies', 'mashed', 'potato', 'roasted', 'parsnips', 'carrots', 'gravy', 'really', 'good', 'particularly', 'nice', 'see', 'many', 'options', 'boarding', 'pretty', 'slow', 'although', 'gate', 'crew', 'good', 'job', 'keep', 'well', 'organised', 'allow', 'priority', 'passengers', 'board', 'first', 'well', 'documented', 'onboard', 'experience', 'terms', 'seat', 'europe', 'business', 'pretty', 'poor', 'line', 'european', 'carriers', 'sadly', 'said', 'seat', 'well', 'padded', 'comfortable', 'adjustable', 'headrest', 'quite', 'good', 'board', 'catering', 'excellent', 'quality', 'lucky', 'get', 'preferred', 'option', 'roast', 'turkey', 'several', 'people', 'sat', 'near', 'werent', 'lucky', 'understand', 'meal', 'options', 'may', 'run', 'meal', 'options', 'roast', 'turkey', 'trimmings', 'vegetarian', 'cottage', 'pie', 'chicken', 'salad', 'really', 'stocking', 'enough', 'every', 'passenger', 'get', 'proper', 'meal', 'failing', 'allow', 'order', 'advance', 'service', 'stock', 'meals', 'people', 'want', 'eat', 'whilst', 'fully', 'support', 'desire', 'minimise', 'waste', 'food', 'cost', 'people', 'really', 'really', 'able', 'get', 'ideal', 'meal', 'option', 'unfortunately', 'one', 'people', 'affected', 'reacted', 'badly', 'took', 'cabin', 'crew', 'unacceptable', 'also', 'lost', 'bit', 'perspective', 'serious', 'situation', 'actually', 'cabin', 'crew', 'nice', 'friendly', 'professional', 'little', 'slow', 'point', 'detracting', 'positive', 'experience', 'ground', 'service', 'gran', 'canaria', 'pretty', 'poor', 'priority', 'bags', 'clearly', 'meant', 'nothing', 'bags', 'coming', 'priority', 'mine', 'came', 'halfway', 'bag', 'delivery', 'demonstrates', 'poor', 'delivery', 'service', 'fulfilling', 'service', 'promise', 'customers', 'overall', 'though', 'nice', 'paid', 'using', 'avios', 'complain']"
took little late due heathrow congestion still landed schedule boarding smooth onboard service efficient small snack served free bottle water additional items available purchase cabin toilets clean overall unremarkable good way,0.140416667,positive,"['took', 'little', 'late', 'due', 'heathrow', 'congestion', 'still', 'landed', 'schedule', 'boarding', 'smooth', 'onboard', 'service', 'efficient', 'small', 'snack', 'served', 'free', 'bottle', 'water', 'additional', 'items', 'available', 'purchase', 'cabin', 'toilets', 'clean', 'overall', 'unremarkable', 'good', 'way']"
great air sell connections thru london heathrow terminal private baonly terminal practically able make minutes stopover time european inbound transatlantic outbound arrive terminal gate time book security endless line slow process boarding starts nowhere near x ray train ride withing terminal different distant buildings almost impossible make lots stress,0.020833333,positive,"['great', 'air', 'sell', 'connections', 'thru', 'london', 'heathrow', 'terminal', 'private', 'baonly', 'terminal', 'practically', 'able', 'make', 'minutes', 'stopover', 'time', 'european', 'inbound', 'transatlantic', 'outbound', 'arrive', 'terminal', 'gate', 'time', 'book', 'security', 'endless', 'line', 'slow', 'process', 'boarding', 'starts', 'nowhere', 'near', 'x', 'ray', 'train', 'ride', 'withing', 'terminal', 'different', 'distant', 'buildings', 'almost', 'impossible', 'make', 'lots', 'stress']"
broken leg days return lisbon london called get assistance airways hoping wheelchair assistance easier seat get possibly upgrade could stretch broken leg cast airline failed fronts quoted us price traveling husband could almost didnt let plane trying interpret medical report attempt change seats near back single concession made allow board st offer wheelchair swing aisle seat using arm rests rows seat aisles wide enough crutches might add nearly exit way wheelchair waiting heathrow hop onto bus crutches change terminals nearly took tumble took long get wheelchair hold connecting another airline last board allowed us upgrade business class reasonable price took great care,-0.013839286,negative,"['broken', 'leg', 'days', 'return', 'lisbon', 'london', 'called', 'get', 'assistance', 'airways', 'hoping', 'wheelchair', 'assistance', 'easier', 'seat', 'get', 'possibly', 'upgrade', 'could', 'stretch', 'broken', 'leg', 'cast', 'airline', 'failed', 'fronts', 'quoted', 'us', 'price', 'traveling', 'husband', 'could', 'almost', 'didnt', 'let', 'plane', 'trying', 'interpret', 'medical', 'report', 'attempt', 'change', 'seats', 'near', 'back', 'single', 'concession', 'made', 'allow', 'board', 'st', 'offer', 'wheelchair', 'swing', 'aisle', 'seat', 'using', 'arm', 'rests', 'rows', 'seat', 'aisles', 'wide', 'enough', 'crutches', 'might', 'add', 'nearly', 'exit', 'way', 'wheelchair', 'waiting', 'heathrow', 'hop', 'onto', 'bus', 'crutches', 'change', 'terminals', 'nearly', 'took', 'tumble', 'took', 'long', 'get', 'wheelchair', 'hold', 'connecting', 'another', 'airline', 'last', 'board', 'allowed', 'us', 'upgrade', 'business', 'class', 'reasonable', 'price', 'took', 'great', 'care']"
check mia straightforward use american flagship lounge near gate excellent delayed hours boarding chaotic board staff fine seat fine product ageing post take service prompt slept hours noticed club world ditched rose champagne shame pre arrival breakfast ok slow deplane luggage ok,0.360833333,positive,"['check', 'mia', 'straightforward', 'use', 'american', 'flagship', 'lounge', 'near', 'gate', 'excellent', 'delayed', 'hours', 'boarding', 'chaotic', 'board', 'staff', 'fine', 'seat', 'fine', 'product', 'ageing', 'post', 'take', 'service', 'prompt', 'slept', 'hours', 'noticed', 'club', 'world', 'ditched', 'rose', 'champagne', 'shame', 'pre', 'arrival', 'breakfast', 'ok', 'slow', 'deplane', 'luggage', 'ok']"
never saw terrible customer experience plane landed already minutes late despite operational delays boarding took hour crew know place luggages long hour boarding process captain apologise extremely frustrating occurs night forcing passengers lose train connections home,-0.4375,negative,"['never', 'saw', 'terrible', 'customer', 'experience', 'plane', 'landed', 'already', 'minutes', 'late', 'despite', 'operational', 'delays', 'boarding', 'took', 'hour', 'crew', 'know', 'place', 'luggages', 'long', 'hour', 'boarding', 'process', 'captain', 'apologise', 'extremely', 'frustrating', 'occurs', 'night', 'forcing', 'passengers', 'lose', 'train', 'connections', 'home']"
flown years read reviews preparation needless say boarded low expectations pleasantly surprised ok left lhr minutes early arrived jnb ahead schedule cabin crew although good carriers attentive professional onboard catering disappointment unlucky miss chicken given sloppy pasta board entertainment never bas strong point sadly hasnt changed unfortunately prestigious carrier bad experience reviews suggest,-0.092708333,negative,"['flown', 'years', 'read', 'reviews', 'preparation', 'needless', 'say', 'boarded', 'low', 'expectations', 'pleasantly', 'surprised', 'ok', 'left', 'lhr', 'minutes', 'early', 'arrived', 'jnb', 'ahead', 'schedule', 'cabin', 'crew', 'although', 'good', 'carriers', 'attentive', 'professional', 'onboard', 'catering', 'disappointment', 'unlucky', 'miss', 'chicken', 'given', 'sloppy', 'pasta', 'board', 'entertainment', 'never', 'bas', 'strong', 'point', 'sadly', 'hasnt', 'changed', 'unfortunately', 'prestigious', 'carrier', 'bad', 'experience', 'reviews', 'suggest']"
dear community feel compelled share utter frustration disappointment defined recent travel experience airways buckle folks ones rollercoaster july displeasure flying airways let tell nightmare initial zurich zrh london lhr faced seemingly unavoidable onehour delay upon arrival lhr course resulted missing connection tokyo triggering automatic rescheduling tokyo hnd via beijing air china oh fun didnt stop ca also delayed turning hour delay grand total hours finally arriving tokyo instead promised cherry top four checkedin suitcases decided take detour didnt join tokyo forcing waste additional two hours filling forms baggage center finally got lost luggage back july make easy right wait theres return tokyo zurich august also danced delay tune making question punctuality myth airways cumulative impact delays torpedoed vacation plans stealing whole day scheduled activities including guided tokyo tour werent enough dig deeper pockets unforeseen expensesextra airport transfers tour operator assistance fees emergency purchases airport meals international calls rearrangements lack assistance lhr airport icing bitter cake installing app get basic information alternative connection flights hassle fact clerk could provide info person downright infuriating airways youve left sour taste mouth dent wallet heres hoping take feedback seriously step game right good look frustrated fed bert,-0.006157635,negative,"['dear', 'community', 'feel', 'compelled', 'share', 'utter', 'frustration', 'disappointment', 'defined', 'recent', 'travel', 'experience', 'airways', 'buckle', 'folks', 'ones', 'rollercoaster', 'july', 'displeasure', 'flying', 'airways', 'let', 'tell', 'nightmare', 'initial', 'zurich', 'zrh', 'london', 'lhr', 'faced', 'seemingly', 'unavoidable', 'onehour', 'delay', 'upon', 'arrival', 'lhr', 'course', 'resulted', 'missing', 'connection', 'tokyo', 'triggering', 'automatic', 'rescheduling', 'tokyo', 'hnd', 'via', 'beijing', 'air', 'china', 'oh', 'fun', 'didnt', 'stop', 'ca', 'also', 'delayed', 'turning', 'hour', 'delay', 'grand', 'total', 'hours', 'finally', 'arriving', 'tokyo', 'instead', 'promised', 'cherry', 'top', 'four', 'checkedin', 'suitcases', 'decided', 'take', 'detour', 'didnt', 'join', 'tokyo', 'forcing', 'waste', 'additional', 'two', 'hours', 'filling', 'forms', 'baggage', 'center', 'finally', 'got', 'lost', 'luggage', 'back', 'july', 'make', 'easy', 'right', 'wait', 'theres', 'return', 'tokyo', 'zurich', 'august', 'also', 'danced', 'delay', 'tune', 'making', 'question', 'punctuality', 'myth', 'airways', 'cumulative', 'impact', 'delays', 'torpedoed', 'vacation', 'plans', 'stealing', 'whole', 'day', 'scheduled', 'activities', 'including', 'guided', 'tokyo', 'tour', 'werent', 'enough', 'dig', 'deeper', 'pockets', 'unforeseen', 'expensesextra', 'airport', 'transfers', 'tour', 'operator', 'assistance', 'fees', 'emergency', 'purchases', 'airport', 'meals', 'international', 'calls', 'rearrangements', 'lack', 'assistance', 'lhr', 'airport', 'icing', 'bitter', 'cake', 'installing', 'app', 'get', 'basic', 'information', 'alternative', 'connection', 'flights', 'hassle', 'fact', 'clerk', 'could', 'provide', 'info', 'person', 'downright', 'infuriating', 'airways', 'youve', 'left', 'sour', 'taste', 'mouth', 'dent', 'wallet', 'heres', 'hoping', 'take', 'feedback', 'seriously', 'step', 'game', 'right', 'good', 'look', 'frustrated', 'fed', 'bert']"
quick bag drop first wing many passengers use fast track security main terminal direct entry concorde room outside security south ate excellent breakfast served promptly concorde room nice place wait interesting memorabilia excellent bar boarding c gates disorganised slow board cabin crew excellent good choice beverages high quality food good seat comfortable first bedding provided time arrival miami baggage took hour arrive,0.42,positive,"['quick', 'bag', 'drop', 'first', 'wing', 'many', 'passengers', 'use', 'fast', 'track', 'security', 'main', 'terminal', 'direct', 'entry', 'concorde', 'room', 'outside', 'security', 'south', 'ate', 'excellent', 'breakfast', 'served', 'promptly', 'concorde', 'room', 'nice', 'place', 'wait', 'interesting', 'memorabilia', 'excellent', 'bar', 'boarding', 'c', 'gates', 'disorganised', 'slow', 'board', 'cabin', 'crew', 'excellent', 'good', 'choice', 'beverages', 'high', 'quality', 'food', 'good', 'seat', 'comfortable', 'first', 'bedding', 'provided', 'time', 'arrival', 'miami', 'baggage', 'took', 'hour', 'arrive']"
hours takeoff received mail stating cryptic message disruptions expected limit many planes leave time capacity heathrow airport really hit airways surprise h departure anyhow took one hour delay forced check hand luggage travel hand luggage avoid waiting ultra slow processing checked luggage overall h later home planed really reason due incompetent people service level far worse ryanair triple price really never thanks nothing,-0.051923077,negative,"['hours', 'takeoff', 'received', 'mail', 'stating', 'cryptic', 'message', 'disruptions', 'expected', 'limit', 'many', 'planes', 'leave', 'time', 'capacity', 'heathrow', 'airport', 'really', 'hit', 'airways', 'surprise', 'h', 'departure', 'anyhow', 'took', 'one', 'hour', 'delay', 'forced', 'check', 'hand', 'luggage', 'travel', 'hand', 'luggage', 'avoid', 'waiting', 'ultra', 'slow', 'processing', 'checked', 'luggage', 'overall', 'h', 'later', 'home', 'planed', 'really', 'reason', 'due', 'incompetent', 'people', 'service', 'level', 'far', 'worse', 'ryanair', 'triple', 'price', 'really', 'never', 'thanks', 'nothing']"
recently delay airways bru lhr due staff shortages announced hour holding delay would board us immediately hopes clearing gate leaving early wait full hours inside airplane plane old dirty power seats staff provided small bag pretzels ml water passengers hour delay hour options purchase food drink entertainment options available oneworld emerald elite member upgrade members based status first class lounges heathrow overcrowded understaffed poorly equipped help desk completely unhelpful error arises delays cancellations even top status avios points system devalued near worthlessness requires fees book reward nearly equal price revenue ticket lost way recent years moved worldclass airline budget airline much worse service timeliness ryanair easyjet,0.0078125,positive,"['recently', 'delay', 'airways', 'bru', 'lhr', 'due', 'staff', 'shortages', 'announced', 'hour', 'holding', 'delay', 'would', 'board', 'us', 'immediately', 'hopes', 'clearing', 'gate', 'leaving', 'early', 'wait', 'full', 'hours', 'inside', 'airplane', 'plane', 'old', 'dirty', 'power', 'seats', 'staff', 'provided', 'small', 'bag', 'pretzels', 'ml', 'water', 'passengers', 'hour', 'delay', 'hour', 'options', 'purchase', 'food', 'drink', 'entertainment', 'options', 'available', 'oneworld', 'emerald', 'elite', 'member', 'upgrade', 'members', 'based', 'status', 'first', 'class', 'lounges', 'heathrow', 'overcrowded', 'understaffed', 'poorly', 'equipped', 'help', 'desk', 'completely', 'unhelpful', 'error', 'arises', 'delays', 'cancellations', 'even', 'top', 'status', 'avios', 'points', 'system', 'devalued', 'near', 'worthlessness', 'requires', 'fees', 'book', 'reward', 'nearly', 'equal', 'price', 'revenue', 'ticket', 'lost', 'way', 'recent', 'years', 'moved', 'worldclass', 'airline', 'budget', 'airline', 'much', 'worse', 'service', 'timeliness', 'ryanair', 'easyjet']"
boarded time took ages get runway due congestion smooth quick snack drinks good short landed ten minutes late one bag three left london forms quickly filled bag delivered next morning,0.140833333,positive,"['boarded', 'time', 'took', 'ages', 'get', 'runway', 'due', 'congestion', 'smooth', 'quick', 'snack', 'drinks', 'good', 'short', 'landed', 'ten', 'minutes', 'late', 'one', 'bag', 'three', 'left', 'london', 'forms', 'quickly', 'filled', 'bag', 'delivered', 'next', 'morning']"
days advised cancelled asked us rebook flights hour hour original made us take one hours earlier original ticket return week later included checked bag arrive heathrow check told ticket doesnt included bag pay pounds take explained original ticket bags checked system confirmed one would make effort sort told us pay would remove us choice pay thinking pretty easy get refund months emails later still seen penny every time ask refund state long waiting get inane email saying departments take longer others respond absolutely hopeless airline stuff booking first place even worse customer service even attempt solve problem check even could see mistake made system compounded unable investigate simple claim refund pounds months,0.113888889,positive,"['days', 'advised', 'cancelled', 'asked', 'us', 'rebook', 'flights', 'hour', 'hour', 'original', 'made', 'us', 'take', 'one', 'hours', 'earlier', 'original', 'ticket', 'return', 'week', 'later', 'included', 'checked', 'bag', 'arrive', 'heathrow', 'check', 'told', 'ticket', 'doesnt', 'included', 'bag', 'pay', 'pounds', 'take', 'explained', 'original', 'ticket', 'bags', 'checked', 'system', 'confirmed', 'one', 'would', 'make', 'effort', 'sort', 'told', 'us', 'pay', 'would', 'remove', 'us', 'choice', 'pay', 'thinking', 'pretty', 'easy', 'get', 'refund', 'months', 'emails', 'later', 'still', 'seen', 'penny', 'every', 'time', 'ask', 'refund', 'state', 'long', 'waiting', 'get', 'inane', 'email', 'saying', 'departments', 'take', 'longer', 'others', 'respond', 'absolutely', 'hopeless', 'airline', 'stuff', 'booking', 'first', 'place', 'even', 'worse', 'customer', 'service', 'even', 'attempt', 'solve', 'problem', 'check', 'even', 'could', 'see', 'mistake', 'made', 'system', 'compounded', 'unable', 'investigate', 'simple', 'claim', 'refund', 'pounds', 'months']"
traveled lisbon dream vacation cruise portugal spain friends ever get luggage two week cruise two weeks without change clothes cpap machine contacting customer service nightmare never talked real person little effort put getting bags one port ship bags airport airlines deliver bags tell friends needed go get airline couldnt bothered take bags airport ship says policy get bags within hours joke two weeks still dont back home us last heard bags lisbon choice fly airways customer service non existent,0.1625,positive,"['traveled', 'lisbon', 'dream', 'vacation', 'cruise', 'portugal', 'spain', 'friends', 'ever', 'get', 'luggage', 'two', 'week', 'cruise', 'two', 'weeks', 'without', 'change', 'clothes', 'cpap', 'machine', 'contacting', 'customer', 'service', 'nightmare', 'never', 'talked', 'real', 'person', 'little', 'effort', 'put', 'getting', 'bags', 'one', 'port', 'ship', 'bags', 'airport', 'airlines', 'deliver', 'bags', 'tell', 'friends', 'needed', 'go', 'get', 'airline', 'couldnt', 'bothered', 'take', 'bags', 'airport', 'ship', 'says', 'policy', 'get', 'bags', 'within', 'hours', 'joke', 'two', 'weeks', 'still', 'dont', 'back', 'home', 'us', 'last', 'heard', 'bags', 'lisbon', 'choice', 'fly', 'airways', 'customer', 'service', 'non', 'existent']"
booked bucharest manchester h layover heathrow delayed bucharest atc strike arrived heathrow minutes later scheduled still enough time catch connecting unfortunately stranded plane waited long time disembark plane due lack staff slot shortage common problem heathrow missed connecting delays told wait night freezing airport first next day shameful food voucher joke considering ridiculous prices lhr accommodation offered sleep cold airport asked compensation sent long text lame excuses sorry compensate anything cant imagine worst airline regarding customer care money rather way treat customers last time lifetime flying joke airline,-0.247222222,negative,"['booked', 'bucharest', 'manchester', 'h', 'layover', 'heathrow', 'delayed', 'bucharest', 'atc', 'strike', 'arrived', 'heathrow', 'minutes', 'later', 'scheduled', 'still', 'enough', 'time', 'catch', 'connecting', 'unfortunately', 'stranded', 'plane', 'waited', 'long', 'time', 'disembark', 'plane', 'due', 'lack', 'staff', 'slot', 'shortage', 'common', 'problem', 'heathrow', 'missed', 'connecting', 'delays', 'told', 'wait', 'night', 'freezing', 'airport', 'first', 'next', 'day', 'shameful', 'food', 'voucher', 'joke', 'considering', 'ridiculous', 'prices', 'lhr', 'accommodation', 'offered', 'sleep', 'cold', 'airport', 'asked', 'compensation', 'sent', 'long', 'text', 'lame', 'excuses', 'sorry', 'compensate', 'anything', 'cant', 'imagine', 'worst', 'airline', 'regarding', 'customer', 'care', 'money', 'rather', 'way', 'treat', 'customers', 'last', 'time', 'lifetime', 'flying', 'joke', 'airline']"
booked online months ago hitch replacement aircraft meaning chosen seats different informed prior departure could amend bag drop man wasnt smooth suspect man fault shuttle boarding slow delayed meaning rush lhr cpt full left less time cabin clean pe expected sufficient leg arm room plus little perks drinks complaint seats actually recline far staff good first hours service especially george food quite tasty one option wasnt loaded breakfast also quite tasty landed time fly ointment cases arrived late carousel later notice broken likely cpt pleasant surprise,0.08844697,positive,"['booked', 'online', 'months', 'ago', 'hitch', 'replacement', 'aircraft', 'meaning', 'chosen', 'seats', 'different', 'informed', 'prior', 'departure', 'could', 'amend', 'bag', 'drop', 'man', 'wasnt', 'smooth', 'suspect', 'man', 'fault', 'shuttle', 'boarding', 'slow', 'delayed', 'meaning', 'rush', 'lhr', 'cpt', 'full', 'left', 'less', 'time', 'cabin', 'clean', 'pe', 'expected', 'sufficient', 'leg', 'arm', 'room', 'plus', 'little', 'perks', 'drinks', 'complaint', 'seats', 'actually', 'recline', 'far', 'staff', 'good', 'first', 'hours', 'service', 'especially', 'george', 'food', 'quite', 'tasty', 'one', 'option', 'wasnt', 'loaded', 'breakfast', 'also', 'quite', 'tasty', 'landed', 'time', 'fly', 'ointment', 'cases', 'arrived', 'late', 'carousel', 'later', 'notice', 'broken', 'likely', 'cpt', 'pleasant', 'surprise']"
time crew polite story outward find europe generally pretty good though regret substituted prosecco champagne list drinks buy economy many complaints airlines revolve around lost luggage never check bags even long trips,0.35,positive,"['time', 'crew', 'polite', 'story', 'outward', 'find', 'europe', 'generally', 'pretty', 'good', 'though', 'regret', 'substituted', 'prosecco', 'champagne', 'list', 'drinks', 'buy', 'economy', 'many', 'complaints', 'airlines', 'revolve', 'around', 'lost', 'luggage', 'never', 'check', 'bags', 'even', 'long', 'trips']"
angry disappointed unsatisfied route london atlanta suitcase boarded therefore landed comfort safety reason bag always fly passenger happen claims phone calls made desk assistants answered questions unprofessionally miserably certainly left nothing backpack contained snacks neither clothes anything else ever provided apology meanwhile also told bag would delivered next hours also happen airways great airline fly organization comes customer service poor uncertain still waiting bag,0.09375,positive,"['angry', 'disappointed', 'unsatisfied', 'route', 'london', 'atlanta', 'suitcase', 'boarded', 'therefore', 'landed', 'comfort', 'safety', 'reason', 'bag', 'always', 'fly', 'passenger', 'happen', 'claims', 'phone', 'calls', 'made', 'desk', 'assistants', 'answered', 'questions', 'unprofessionally', 'miserably', 'certainly', 'left', 'nothing', 'backpack', 'contained', 'snacks', 'neither', 'clothes', 'anything', 'else', 'ever', 'provided', 'apology', 'meanwhile', 'also', 'told', 'bag', 'would', 'delivered', 'next', 'hours', 'also', 'happen', 'airways', 'great', 'airline', 'fly', 'organization', 'comes', 'customer', 'service', 'poor', 'uncertain', 'still', 'waiting', 'bag']"
infrequent flyer airways always first choice reassurance comfort service quality luggage allowance etc fact ive never flown budget airlines recent changed view causes reflect actually getting money flights around hour delayed ways cabin ground staff service ok facilities lack disappointed approx half hours thing offered half cup water poured bite sized banana slice cake fact return journey wasnt even offered water top longer media screen select something pass time away wasnt even obligatory journey wifi poor couldnt even access shop however fee much available explains bas record profit bn question paying sure opt budget airlines transparent offer pay decide choose stands basic airways ill go elsewhere get basic cheaper,0.011904762,positive,"['infrequent', 'flyer', 'airways', 'always', 'first', 'choice', 'reassurance', 'comfort', 'service', 'quality', 'luggage', 'allowance', 'etc', 'fact', 'ive', 'never', 'flown', 'budget', 'airlines', 'recent', 'changed', 'view', 'causes', 'reflect', 'actually', 'getting', 'money', 'flights', 'around', 'hour', 'delayed', 'ways', 'cabin', 'ground', 'staff', 'service', 'ok', 'facilities', 'lack', 'disappointed', 'approx', 'half', 'hours', 'thing', 'offered', 'half', 'cup', 'water', 'poured', 'bite', 'sized', 'banana', 'slice', 'cake', 'fact', 'return', 'journey', 'wasnt', 'even', 'offered', 'water', 'top', 'longer', 'media', 'screen', 'select', 'something', 'pass', 'time', 'away', 'wasnt', 'even', 'obligatory', 'journey', 'wifi', 'poor', 'couldnt', 'even', 'access', 'shop', 'however', 'fee', 'much', 'available', 'explains', 'bas', 'record', 'profit', 'bn', 'question', 'paying', 'sure', 'opt', 'budget', 'airlines', 'transparent', 'offer', 'pay', 'decide', 'choose', 'stands', 'basic', 'airways', 'ill', 'go', 'elsewhere', 'get', 'basic', 'cheaper']"
totally unremarkable time comfortable european configuration goes catering due storm effect greatly exaggerated advised email euro provided easy use lounge made loss,0.034722222,positive,"['totally', 'unremarkable', 'time', 'comfortable', 'european', 'configuration', 'goes', 'catering', 'due', 'storm', 'effect', 'greatly', 'exaggerated', 'advised', 'email', 'euro', 'provided', 'easy', 'use', 'lounge', 'made', 'loss']"
ground crew heathrow left passengers luggage bags heathrow ground crew left behind st two received next day heathrow ground crew lost rd bag times phone hrs course week due spend health beauty items wife cruise airways said might reimburse months spend cab fare barcelona bacelona ground crew iberia claimed delivered us heathrow ground crew made us minutes late arriving back heathrow cruise actually landed minutes early incompetent people still ready us heathrow ground crew caused us leave minutes late even though passengers boarded ready minutes departure time probably mean miss connection anchorage clearly care know operate ground baseshameful joke embarrassed cant operate like normal airline grasp concept even small hiccup cause mass ripples chaos people,-0.075735294,negative,"['ground', 'crew', 'heathrow', 'left', 'passengers', 'luggage', 'bags', 'heathrow', 'ground', 'crew', 'left', 'behind', 'st', 'two', 'received', 'next', 'day', 'heathrow', 'ground', 'crew', 'lost', 'rd', 'bag', 'times', 'phone', 'hrs', 'course', 'week', 'due', 'spend', 'health', 'beauty', 'items', 'wife', 'cruise', 'airways', 'said', 'might', 'reimburse', 'months', 'spend', 'cab', 'fare', 'barcelona', 'bacelona', 'ground', 'crew', 'iberia', 'claimed', 'delivered', 'us', 'heathrow', 'ground', 'crew', 'made', 'us', 'minutes', 'late', 'arriving', 'back', 'heathrow', 'cruise', 'actually', 'landed', 'minutes', 'early', 'incompetent', 'people', 'still', 'ready', 'us', 'heathrow', 'ground', 'crew', 'caused', 'us', 'leave', 'minutes', 'late', 'even', 'though', 'passengers', 'boarded', 'ready', 'minutes', 'departure', 'time', 'probably', 'mean', 'miss', 'connection', 'anchorage', 'clearly', 'care', 'know', 'operate', 'ground', 'baseshameful', 'joke', 'embarrassed', 'cant', 'operate', 'like', 'normal', 'airline', 'grasp', 'concept', 'even', 'small', 'hiccup', 'cause', 'mass', 'ripples', 'chaos', 'people']"
